"species","decimalLongitude","decimalLatitude","year"
"5453","Cardinalis cardinalis",-83.939023,35.948808,2024
"5454","Cardinalis cardinalis",-109.12521,31.910625,2024
"5455","Cardinalis cardinalis",-75.910072,39.880102,2024
"5456","Cardinalis cardinalis",-70.59904,41.9198,2024
"5457","Cardinalis cardinalis",-70.402512,41.871786,2024
"5458","Cardinalis cardinalis",-83.945721,42.335471,2024
"5459","Cardinalis cardinalis",-82.156367,28.473951,2024
"5460","Cardinalis cardinalis",-73.108396,40.894142,2024
"5461","Cardinalis cardinalis",-86.468414,39.70993,2024
"5462","Cardinalis cardinalis",-86.468414,39.70993,2024
"5463","Cardinalis cardinalis",-89.596169,37.980005,2024
"5464","Cardinalis cardinalis",-86.468414,39.70993,2024
"5465","Cardinalis cardinalis",-74.179163,40.743299,2024
"5466","Cardinalis cardinalis",-73.959238,40.660093,2024
"5467","Cardinalis cardinalis",-77.07071,38.783602,2024
"5468","Cardinalis cardinalis",-73.970017,40.67369,2024
"5469","Cardinalis cardinalis",-73.968119,40.661646,2024
"5470","Cardinalis cardinalis",-77.234767,39.097764,2024
"5471","Cardinalis cardinalis",-98.383534,26.172363,2024
"5472","Cardinalis cardinalis",-96.706877,32.706915,2024
"5473","Cardinalis cardinalis",-77.117407,38.815807,2024
"5474","Cardinalis cardinalis",-77.164949,38.918095,2024
"5475","Cardinalis cardinalis",-84.798252,31.593961,2024
"5476","Cardinalis cardinalis",-98.597358,29.511125,2024
"5477","Cardinalis cardinalis",-77.120668,38.848148,2024
"5478","Cardinalis cardinalis",-75.067293,40.328712,2024
"5479","Cardinalis cardinalis",-87.553553,30.350465,2024
"5480","Cardinalis cardinalis",-96.850309,33.048219,2024
"5481","Cardinalis cardinalis",-84.88385,35.126051,2024
"5482","Cardinalis cardinalis",-84.022822,42.538044,2024
"5483","Cardinalis cardinalis",-84.10391,42.58614,2024
"5484","Cardinalis cardinalis",-84.07292,42.497868,2024
"5485","Cardinalis cardinalis",-92.021573,37.25811,2024
"5486","Cardinalis cardinalis",-92.02161,37.258079,2024
"5487","Cardinalis cardinalis",-75.067293,40.328712,2024
"5488","Cardinalis cardinalis",-97.051644,33.047478,2024
"5489","Cardinalis cardinalis",-75.067293,40.328712,2024
"5490","Cardinalis cardinalis",-96.905049,33.785175,2024
"5491","Cardinalis cardinalis",-73.710753,45.536387,2024
"5492","Cardinalis cardinalis",-96.905054,33.785169,2024
"5493","Cardinalis cardinalis",-97.21927,30.151159,2024
"5494","Cardinalis cardinalis",-84.593379,39.233576,2024
"5495","Cardinalis cardinalis",-80.063685,26.52224,2024
"5496","Cardinalis cardinalis",-77.081809,38.892917,2024
"5497","Cardinalis cardinalis",-79.38534,43.780786,2024
"5498","Cardinalis cardinalis",-79.377663,43.778876,2024
"5499","Cardinalis cardinalis",-98.458457,29.457792,2024
"5500","Cardinalis cardinalis",-98.435483,29.513846,2024
"5501","Cardinalis cardinalis",-87.719637,41.980612,2024
"5502","Cardinalis cardinalis",-68.750892,44.69087,2024
"5503","Cardinalis cardinalis",-88.922751,33.484756,2024
"5504","Cardinalis cardinalis",-88.922813,33.484771,2024
"5505","Cardinalis cardinalis",-97.025877,30.383838,2024
"5506","Cardinalis cardinalis",-97.025877,30.383838,2024
"5507","Cardinalis cardinalis",-81.311977,42.942472,2024
"5508","Cardinalis cardinalis",-81.312365,42.928373,2024
"5509","Cardinalis cardinalis",-73.967598,40.658607,2024
"5510","Cardinalis cardinalis",-88.217553,42.371683,2024
"5511","Cardinalis cardinalis",-88.217553,42.371683,2024
"5512","Cardinalis cardinalis",-79.385937,43.781451,2024
"5513","Cardinalis cardinalis",-79.365722,43.718029,2024
"5514","Cardinalis cardinalis",-82.844866,39.965461,2024
"5515","Cardinalis cardinalis",-100.34255,29.8623,2024
"5516","Cardinalis cardinalis",-76.922101,38.987869,2024
"5517","Cardinalis cardinalis",-76.922101,38.987869,2024
"5518","Cardinalis cardinalis",-76.922101,38.987869,2024
"5519","Cardinalis cardinalis",-83.116504,42.681607,2024
"5520","Cardinalis cardinalis",-97.012133,33.365651,2024
"5521","Cardinalis cardinalis",-84.454887,34.178934,2024
"5522","Cardinalis cardinalis",-75.21931,40.69344,2024
"5523","Cardinalis cardinalis",-75.794122,45.371405,2024
"5524","Cardinalis cardinalis",-75.067293,40.328712,2024
"5525","Cardinalis cardinalis",-80.714199,32.23632,2024
"5526","Cardinalis cardinalis",-75.067293,40.328712,2024
"5527","Cardinalis cardinalis",-78.934892,35.95861,2024
"5528","Cardinalis cardinalis",-76.716561,39.07282,2024
"5529","Cardinalis cardinalis",-82.647345,40.728102,2024
"5530","Cardinalis cardinalis",-82.647345,40.728104,2024
"5531","Cardinalis cardinalis",-82.647349,40.728103,2024
"5532","Cardinalis cardinalis",-80.846688,33.840515,2024
"5533","Cardinalis cardinalis",-96.55999,30.080225,2024
"5534","Cardinalis cardinalis",-72.990484,41.449816,2024
"5535","Cardinalis cardinalis",-81.457253,40.477212,2024
"5536","Cardinalis cardinalis",-86.085941,33.928769,2024
"5537","Cardinalis cardinalis",-95.587169,29.596953,2024
"5538","Cardinalis cardinalis",-73.979194,40.6353,2024
"5539","Cardinalis cardinalis",-76.882921,40.306968,2024
"5540","Cardinalis cardinalis",-84.703739,33.307882,2024
"5541","Cardinalis cardinalis",-78.906617,35.817486,2024
"5542","Cardinalis cardinalis",-93.232133,44.930489,2024
"5543","Cardinalis cardinalis",-93.232133,44.930489,2024
"5544","Cardinalis cardinalis",-75.067293,40.328712,2024
"5545","Cardinalis cardinalis",-82.470457,28.860638,2024
"5546","Cardinalis cardinalis",-78.963044,36.417393,2024
"5547","Cardinalis cardinalis",-75.067293,40.328712,2024
"5548","Cardinalis cardinalis",-89.350706,48.442701,2024
"5549","Cardinalis cardinalis",-97.266581,33.096433,2024
"5550","Cardinalis cardinalis",-78.625027,35.889899,2024
"5551","Cardinalis cardinalis",-79.998679,40.584892,2024
"5552","Cardinalis cardinalis",-98.507245,29.462624,2024
"5553","Cardinalis cardinalis",-86.267574,39.934541,2024
"5554","Cardinalis cardinalis",-85.047619,35.163047,2024
"5555","Cardinalis cardinalis",-83.561835,35.868078,2024
"5556","Cardinalis cardinalis",-96.944701,33.182819,2024
"5557","Cardinalis cardinalis",-96.9409,33.183654,2024
"5558","Cardinalis cardinalis",-97.568269,25.996922,2024
"5559","Cardinalis cardinalis",-98.471491,29.4591,2024
"5560","Cardinalis cardinalis",-155.075001,19.713495,2024
"5561","Cardinalis cardinalis",-100.508709,26.538207,2024
"5562","Cardinalis cardinalis",-76.886728,40.315862,2024
"5563","Cardinalis cardinalis",-80.27757,33.511194,2024
"5564","Cardinalis cardinalis",-79.380407,43.779712,2024
"5565","Cardinalis cardinalis",-77.512712,43.192725,2024
"5566","Cardinalis cardinalis",-77.512795,43.192742,2024
"5567","Cardinalis cardinalis",-98.837632,29.537543,2024
"5568","Cardinalis cardinalis",-87.676843,41.907797,2024
"5569","Cardinalis cardinalis",-79.886102,43.289165,2024
"5570","Cardinalis cardinalis",-73.968476,40.669153,2024
"5571","Cardinalis cardinalis",-98.231494,29.550018,2024
"5572","Cardinalis cardinalis",-97.025877,30.383838,2024
"5573","Cardinalis cardinalis",-98.471491,29.4591,2024
"5574","Cardinalis cardinalis",-98.471491,29.4591,2024
"5575","Cardinalis cardinalis",-98.471491,29.4591,2024
"5576","Cardinalis cardinalis",-98.471491,29.4591,2024
"5577","Cardinalis cardinalis",-98.471491,29.4591,2024
"5578","Cardinalis cardinalis",-110.909647,32.436433,2024
"5579","Cardinalis cardinalis",-86.146718,39.886176,2024
"5580","Cardinalis cardinalis",-79.761237,43.559792,2024
"5581","Cardinalis cardinalis",-97.025877,30.383838,2024
"5582","Cardinalis cardinalis",-97.025877,30.383838,2024
"5583","Cardinalis cardinalis",-104.364274,19.140661,2024
"5584","Cardinalis cardinalis",-75.670864,45.28294,2024
"5585","Cardinalis cardinalis",-97.025877,30.383838,2024
"5586","Cardinalis cardinalis",-76.332039,37.023144,2024
"5587","Cardinalis cardinalis",-80.402401,25.615904,2024
"5588","Cardinalis cardinalis",-76.802874,38.897039,2024
"5589","Cardinalis cardinalis",-76.886757,40.321906,2024
"5590","Cardinalis cardinalis",-76.884411,40.319261,2024
"5591","Cardinalis cardinalis",-76.887519,40.314908,2024
"5592","Cardinalis cardinalis",-76.888694,40.317084,2024
"5593","Cardinalis cardinalis",-76.883532,40.306848,2024
"5594","Cardinalis cardinalis",-79.671785,43.564373,2024
"5595","Cardinalis cardinalis",-79.513182,43.590651,2024
"5596","Cardinalis cardinalis",-79.513182,43.590651,2024
"5597","Cardinalis cardinalis",-79.513182,43.590651,2024
"5598","Cardinalis cardinalis",-79.513182,43.590651,2024
"5599","Cardinalis cardinalis",-89.596204,37.980033,2024
"5600","Cardinalis cardinalis",-79.016991,36.047807,2024
"5601","Cardinalis cardinalis",-159.760897,22.086428,2024
"5602","Cardinalis cardinalis",-82.820301,41.544628,2024
"5603","Cardinalis cardinalis",-83.975484,35.740047,2024
"5604","Cardinalis cardinalis",-79.947962,40.43658,2024
"5605","Cardinalis cardinalis",-86.468507,39.709841,2024
"5606","Cardinalis cardinalis",-77.722967,39.141713,2024
"5607","Cardinalis cardinalis",-97.758719,30.41788,2024
"5608","Cardinalis cardinalis",-90.213806,38.887522,2024
"5609","Cardinalis cardinalis",-75.773149,42.326127,2024
"5610","Cardinalis cardinalis",-80.566003,25.395525,2024
"5611","Cardinalis cardinalis",-90.213931,38.887458,2024
"5612","Cardinalis cardinalis",-90.213977,38.887347,2024
"5613","Cardinalis cardinalis",-96.215867,29.978869,2024
"5614","Cardinalis cardinalis",-79.384087,43.713055,2024
"5615","Cardinalis cardinalis",-79.479187,43.646038,2024
"5616","Cardinalis cardinalis",-74.925766,40.66437,2024
"5617","Cardinalis cardinalis",-81.150262,39.984552,2024
"5618","Cardinalis cardinalis",-98.391057,29.499065,2024
"5619","Cardinalis cardinalis",-97.113027,31.543671,2024
"5620","Cardinalis cardinalis",-86.468414,39.70993,2024
"5621","Cardinalis cardinalis",-111.962969,33.882529,2024
"5622","Cardinalis cardinalis",-97.122978,31.547313,2024
"5623","Cardinalis cardinalis",-97.122978,31.547462,2024
"5624","Cardinalis cardinalis",-87.471425,30.297304,2024
"5625","Cardinalis cardinalis",-86.468424,39.709779,2024
"5626","Cardinalis cardinalis",-76.942843,38.913478,2024
"5627","Cardinalis cardinalis",-77.091735,39.046748,2024
"5628","Cardinalis cardinalis",-98.693129,29.462921,2024
"5629","Cardinalis cardinalis",-82.398467,29.685251,2024
"5630","Cardinalis cardinalis",-86.63203,36.163058,2024
"5631","Cardinalis cardinalis",-73.194423,44.472479,2024
"5632","Cardinalis cardinalis",-75.963634,38.783421,2024
"5633","Cardinalis cardinalis",-70.493605,41.625892,2024
"5634","Cardinalis cardinalis",-98.48672,29.874741,2024
"5635","Cardinalis cardinalis",-92.453169,34.820845,2024
"5636","Cardinalis cardinalis",-70.493675,41.625862,2024
"5637","Cardinalis cardinalis",-73.974213,40.782405,2024
"5638","Cardinalis cardinalis",-89.35073,48.444501,2024
"5639","Cardinalis cardinalis",-79.354575,43.720255,2024
"5640","Cardinalis cardinalis",-73.662547,41.375353,2024
"5641","Cardinalis cardinalis",-106.562888,31.822462,2024
"5642","Cardinalis cardinalis",-79.348433,43.716155,2024
"5643","Cardinalis cardinalis",-81.627061,30.304244,2024
"5644","Cardinalis cardinalis",-98.250732,29.601085,2024
"5645","Cardinalis cardinalis",-73.978925,45.630493,2024
"5646","Cardinalis cardinalis",-81.526314,41.123384,2024
"5647","Cardinalis cardinalis",-85.047676,35.163018,2024
"5648","Cardinalis cardinalis",-98.278145,29.872261,2024
"5649","Cardinalis cardinalis",-80.8649,36.281972,2024
"5650","Cardinalis cardinalis",-78.275697,37.171343,2024
"5651","Cardinalis cardinalis",-80.395154,43.282312,2024
"5652","Cardinalis cardinalis",-85.785389,33.786793,2024
"5653","Cardinalis cardinalis",-74.870623,40.937655,2024
"5654","Cardinalis cardinalis",-75.02582,40.118552,2024
"5655","Cardinalis cardinalis",-74.870623,40.937655,2024
"5656","Cardinalis cardinalis",-75.025829,40.118553,2024
"5657","Cardinalis cardinalis",-92.452387,42.496001,2024
"5658","Cardinalis cardinalis",-92.455287,42.49142,2024
"5659","Cardinalis cardinalis",-75.256688,39.88768,2024
"5660","Cardinalis cardinalis",-97.010331,33.367855,2024
"5661","Cardinalis cardinalis",-83.88574,35.998794,2024
"5662","Cardinalis cardinalis",-97.758521,30.487437,2024
"5663","Cardinalis cardinalis",-80.333366,27.40638,2024
"5664","Cardinalis cardinalis",-98.521725,29.439631,2024
"5665","Cardinalis cardinalis",-97.115796,32.78418,2024
"5666","Cardinalis cardinalis",-97.115807,32.784202,2024
"5667","Cardinalis cardinalis",-79.260736,43.158993,2024
"5668","Cardinalis cardinalis",-90.668873,35.742338,2024
"5669","Cardinalis cardinalis",-90.668821,35.742234,2024
"5670","Cardinalis cardinalis",-79.387975,43.781237,2024
"5671","Cardinalis cardinalis",-75.067294,40.328712,2024
"5672","Cardinalis cardinalis",-75.067294,40.328712,2024
"5673","Cardinalis cardinalis",-75.067294,40.328712,2024
"5674","Cardinalis cardinalis",-82.422665,27.124273,2024
"5675","Cardinalis cardinalis",-82.422891,27.124059,2024
"5676","Cardinalis cardinalis",-87.633705,41.96286,2024
"5677","Cardinalis cardinalis",-83.929787,35.960983,2024
"5678","Cardinalis cardinalis",-76.426275,38.188512,2024
"5679","Cardinalis cardinalis",-84.555318,39.19204,2024
"5680","Cardinalis cardinalis",-73.967862,40.658462,2024
"5681","Cardinalis cardinalis",-73.969583,40.652628,2024
"5682","Cardinalis cardinalis",-95.573265,29.755971,2024
"5683","Cardinalis cardinalis",-82.693061,38.499971,2024
"5684","Cardinalis cardinalis",-80.395063,43.282413,2024
"5685","Cardinalis cardinalis",-77.347264,44.170586,2024
"5686","Cardinalis cardinalis",-96.706948,33.09079,2024
"5687","Cardinalis cardinalis",-83.980593,35.735208,2024
"5688","Cardinalis cardinalis",-83.980501,35.735006,2024
"5689","Cardinalis cardinalis",-70.6488,44.288949,2024
"5690","Cardinalis cardinalis",-110.842063,32.497515,2024
"5691","Cardinalis cardinalis",-81.620987,41.560531,2024
"5692","Cardinalis cardinalis",-97.044618,33.148546,2024
"5693","Cardinalis cardinalis",-79.880454,43.485943,2024
"5694","Cardinalis cardinalis",-96.733086,46.844751,2024
"5695","Cardinalis cardinalis",-96.728032,33.035321,2024
"5696","Cardinalis cardinalis",-70.934068,42.101998,2024
"5697","Cardinalis cardinalis",-75.067295,40.328712,2024
"5698","Cardinalis cardinalis",-83.978682,35.737334,2024
"5699","Cardinalis cardinalis",-83.978753,35.737334,2024
"5700","Cardinalis cardinalis",-83.978766,35.737327,2024
"5701","Cardinalis cardinalis",-83.978461,35.737629,2024
"5702","Cardinalis cardinalis",-83.978457,35.737634,2024
"5703","Cardinalis cardinalis",-83.977696,35.738091,2024
"5704","Cardinalis cardinalis",-99.507086,27.473145,2024
"5705","Cardinalis cardinalis",-96.978255,32.890117,2024
"5706","Cardinalis cardinalis",-77.425916,40.940907,2024
"5707","Cardinalis cardinalis",-75.067295,40.328712,2024
"5708","Cardinalis cardinalis",-75.067295,40.328712,2024
"5709","Cardinalis cardinalis",-88.202112,42.392403,2024
"5710","Cardinalis cardinalis",-88.566008,42.56073,2024
"5711","Cardinalis cardinalis",-111.860603,33.727537,2024
"5712","Cardinalis cardinalis",-111.73373,33.362803,2024
"5713","Cardinalis cardinalis",-98.258532,29.463775,2024
"5714","Cardinalis cardinalis",-77.512787,43.19278,2024
"5715","Cardinalis cardinalis",-77.512688,43.19272,2024
"5716","Cardinalis cardinalis",-78.244775,33.91685,2024
"5717","Cardinalis cardinalis",-75.067325,40.328607,2024
"5718","Cardinalis cardinalis",-75.067295,40.328712,2024
"5719","Cardinalis cardinalis",-97.407152,32.840383,2024
"5720","Cardinalis cardinalis",-75.067295,40.328712,2024
"5721","Cardinalis cardinalis",-75.067295,40.328712,2024
"5722","Cardinalis cardinalis",-74.917786,40.206953,2024
"5723","Cardinalis cardinalis",-71.416167,41.700065,2024
"5724","Cardinalis cardinalis",-111.513634,33.57351,2024
"5725","Cardinalis cardinalis",-80.10933,26.558927,2024
"5726","Cardinalis cardinalis",-80.10933,26.558927,2024
"5727","Cardinalis cardinalis",-71.169979,42.47188,2024
"5728","Cardinalis cardinalis",-80.930272,32.307768,2024
"5729","Cardinalis cardinalis",-87.750128,42.02225,2024
"5730","Cardinalis cardinalis",-79.38396,43.713028,2024
"5731","Cardinalis cardinalis",-79.383982,43.713072,2024
"5732","Cardinalis cardinalis",-96.850097,33.047833,2024
"5733","Cardinalis cardinalis",-106.605553,21.650448,2024
"5734","Cardinalis cardinalis",-95.401959,29.714055,2024
"5735","Cardinalis cardinalis",-100.861942,28.33508,2024
"5736","Cardinalis cardinalis",-100.86196,28.335082,2024
"5737","Cardinalis cardinalis",-97.025877,30.383838,2024
"5738","Cardinalis cardinalis",-97.70548,30.257781,2024
"5739","Cardinalis cardinalis",-97.025877,30.383838,2024
"5740","Cardinalis cardinalis",-83.062936,37.758406,2024
"5741","Cardinalis cardinalis",-97.11653,31.542988,2024
"5742","Cardinalis cardinalis",-97.611221,30.459505,2024
"5743","Cardinalis cardinalis",-77.367415,37.373717,2024
"5744","Cardinalis cardinalis",-75.067295,40.328712,2024
"5745","Cardinalis cardinalis",-71.170595,42.471955,2024
"5746","Cardinalis cardinalis",-71.170595,42.471955,2024
"5747","Cardinalis cardinalis",-78.397218,35.663561,2024
"5748","Cardinalis cardinalis",-81.789336,30.374432,2024
"5749","Cardinalis cardinalis",-80.469682,37.281264,2024
"5750","Cardinalis cardinalis",-80.469717,37.281255,2024
"5751","Cardinalis cardinalis",-77.088067,38.805111,2024
"5752","Cardinalis cardinalis",-77.070705,38.783624,2024
"5753","Cardinalis cardinalis",-76.471062,44.2495,2024
"5754","Cardinalis cardinalis",-76.470284,44.249062,2024
"5755","Cardinalis cardinalis",-80.063741,26.522263,2024
"5756","Cardinalis cardinalis",-80.063729,26.522253,2024
"5757","Cardinalis cardinalis",-93.347038,44.855071,2024
"5758","Cardinalis cardinalis",-98.372586,26.283182,2024
"5759","Cardinalis cardinalis",-89.624402,30.328221,2024
"5760","Cardinalis cardinalis",-77.129415,39.098245,2024
"5761","Cardinalis cardinalis",-98.503089,29.556669,2024
"5762","Cardinalis cardinalis",-89.120964,40.648942,2024
"5763","Cardinalis cardinalis",-89.130592,40.654883,2024
"5764","Cardinalis cardinalis",-96.905035,33.785247,2024
"5765","Cardinalis cardinalis",-87.614403,40.15327,2024
